#hr_timer_export=1
#exported_at=2026-02-23T18:08:20.244Z
#max_hr=189
#name=WHYNN
#age=31
#sex=
#height_cm=173
#weight_kg=64
#session_type=mixed
#rounds=8
#work_s=180
#rest_s=60
#prep_s=60
#cooldown_s=180
time_s,phase,round,time_left_s,hr_bpm
1148,Work,4,61,159
1149,Work,4,60,159
1150,Work,4,59,158
1151,Work,4,58,158
1152,Work,4,57,158
1153,Work,4,56,157
1154,Work,4,55,157
1155,Work,4,54,157
1156,Work,4,53,157
1157,Work,4,52,157
1158,Work,4,51,157
1159,Work,4,50,158
1160,Work,4,49,158
1161,Work,4,48,158
1162,Work,4,47,158
1163,Work,4,46,158
1164,Work,4,45,158
1165,Work,4,44,158
1166,Work,4,43,158
1167,Work,4,42,158
1168,Work,4,41,157
1169,Work,4,40,157
1170,Work,4,39,158
1171,Work,4,38,157
1172,Work,4,37,157
1173,Work,4,36,158
1174,Work,4,35,158
1175,Work,4,34,157
1176,Work,4,33,157
1177,Work,4,32,159
1178,Work,4,31,159
1179,Work,4,30,160
1180,Work,4,29,160
1181,Work,4,28,161
1182,Work,4,27,161
1183,Work,4,26,161
1184,Work,4,25,162
1185,Work,4,24,162
1186,Work,4,23,162
1187,Work,4,22,162
1188,Work,4,21,162
1189,Work,4,20,162
1190,Work,4,19,162
1191,Work,4,18,162
1192,Work,4,17,163
1193,Work,4,16,163
1194,Work,4,15,163
1195,Work,4,14,163
1196,Work,4,13,162
1197,Work,4,12,162
1198,Work,4,11,162
1199,Work,4,10,162
1200,Work,4,9,162
1201,Work,4,8,161
1202,Work,4,7,161
1203,Work,4,6,161
1204,Work,4,5,161
1205,Work,4,4,161
1206,Work,4,3,160
1207,Work,4,2,160
1208,Work,4,1,160
1209,Work,4,0,160
1210,Rest,5,59,160
1211,Rest,5,58,160
1212,Rest,5,57,160
1213,Rest,5,56,160
1214,Rest,5,55,160
1215,Rest,5,54,161
1216,Rest,5,53,160
1217,Rest,5,52,160
1218,Rest,5,51,159
1219,Rest,5,50,158
1220,Rest,5,49,157
1221,Rest,5,48,157
1222,Rest,5,47,155
1223,Rest,5,46,154
1224,Rest,5,45,153
1225,Rest,5,44,153
1226,Rest,5,43,152
1227,Rest,5,42,151
1228,Rest,5,41,151
1229,Rest,5,40,150
1230,Rest,5,39,149
1231,Rest,5,38,149
1232,Rest,5,37,150
1233,Rest,5,36,150
1234,Rest,5,35,150
1235,Rest,5,34,151
1236,Rest,5,33,151
1237,Rest,5,32,150
1238,Rest,5,31,151
1239,Rest,5,30,150
1240,Rest,5,29,150
1241,Rest,5,28,149
1242,Rest,5,27,148
1243,Rest,5,26,149
1244,Rest,5,25,149
1245,Rest,5,24,149
1246,Rest,5,23,149
1247,Rest,5,22,149
1248,Rest,5,21,145
1249,Rest,5,20,145
1250,Rest,5,19,139
1251,Rest,5,18,133
1252,Rest,5,17,129
1253,Rest,5,16,129
1254,Rest,5,15,129
1255,Rest,5,14,128
1256,Rest,5,13,128
1257,Rest,5,12,128
1258,Rest,5,11,129
1259,Rest,5,10,127
1260,Rest,5,9,127
1261,Rest,5,8,125
1262,Rest,5,7,123
1263,Rest,5,6,120
1264,Rest,5,5,120
1265,Rest,5,4,120
1266,Rest,5,3,120
1267,Rest,5,2,117
1268,Rest,5,1,110
1269,Rest,5,0,110
1270,Work,5,179,105
1271,Work,5,178,102
1272,Work,5,177,102
1273,Work,5,176,102
1274,Work,5,175,99
1275,Work,5,174,99
1276,Work,5,173,95
1277,Work,5,172,95
1278,Work,5,171,95
1279,Work,5,170,95
1280,Work,5,169,96
1281,Work,5,168,97
1282,Work,5,167,98
1283,Work,5,166,101
1284,Work,5,165,104
1285,Work,5,164,107
1286,Work,5,163,110
1287,Work,5,162,112
1288,Work,5,161,112
1289,Work,5,160,116
1290,Work,5,159,119
1291,Work,5,158,122
1292,Work,5,157,122
1293,Work,5,156,124
1294,Work,5,155,126
1295,Work,5,154,126
1296,Work,5,153,128
1297,Work,5,152,130
1298,Work,5,151,130
1299,Work,5,150,130
1300,Work,5,149,130
1301,Work,5,148,131
1302,Work,5,147,131
1303,Work,5,146,132
1304,Work,5,145,132
1305,Work,5,144,133
1306,Work,5,143,134
1307,Work,5,142,135
1308,Work,5,141,136
1309,Work,5,140,136
1310,Work,5,139,136
1311,Work,5,138,137
1312,Work,5,137,138
1313,Work,5,136,138
1314,Work,5,135,139
1315,Work,5,134,140
1316,Work,5,133,141
1317,Work,5,132,143
1318,Work,5,131,143
1319,Work,5,130,144
1320,Work,5,129,145
1321,Work,5,128,146
1322,Work,5,127,147
1323,Work,5,126,147
1324,Work,5,125,147
1325,Work,5,124,147
1326,Work,5,123,148
1327,Work,5,122,149
1328,Work,5,121,149
1329,Work,5,120,149
1330,Work,5,119,149
1331,Work,5,118,150
1332,Work,5,117,150
1333,Work,5,116,151
1334,Work,5,115,152
1335,Work,5,114,151
1336,Work,5,113,152
1337,Work,5,112,152
1338,Work,5,111,153
1339,Work,5,110,154
1340,Work,5,109,154
1341,Work,5,108,155
1342,Work,5,107,155
1343,Work,5,106,155
1344,Work,5,105,155
1345,Work,5,104,155
1346,Work,5,103,155
1347,Work,5,102,156
1348,Work,5,101,156
1349,Work,5,100,157
1350,Work,5,99,157
1351,Work,5,98,158
1352,Work,5,97,158
1353,Work,5,96,158
1354,Work,5,95,159
1355,Work,5,94,159
1356,Work,5,93,160
1357,Work,5,92,160
1358,Work,5,91,160
1359,Work,5,90,161
1360,Work,5,89,162
1361,Work,5,88,163
1362,Work,5,87,163
1363,Work,5,86,163
1364,Work,5,85,164
1365,Work,5,84,164
1366,Work,5,83,164
1367,Work,5,82,164
1368,Work,5,81,164
1369,Work,5,80,164
1370,Work,5,79,163
1371,Work,5,78,163
1372,Work,5,77,164
1373,Work,5,76,163
1374,Work,5,75,164
1375,Work,5,74,164
1376,Work,5,73,164
1377,Work,5,72,166
1378,Work,5,71,166
1379,Work,5,70,166
1380,Work,5,69,166
1381,Work,5,68,166
1382,Work,5,67,165
1383,Work,5,66,165
1384,Work,5,65,164
1385,Work,5,64,163
1386,Work,5,63,162
1387,Work,5,62,162
1388,Work,5,61,162
1389,Work,5,60,162
1390,Work,5,59,162
1391,Work,5,58,162
1392,Work,5,57,163
1393,Work,5,56,163
1394,Work,5,55,163
1395,Work,5,54,163
1396,Work,5,53,163
1397,Work,5,52,163
1398,Work,5,51,163
1399,Work,5,50,164
1400,Work,5,49,164
1401,Work,5,48,164
1402,Work,5,47,164
1403,Work,5,46,164
1404,Work,5,45,163
1405,Work,5,44,163
1406,Work,5,43,164
1407,Work,5,42,164
1408,Work,5,41,164
1409,Work,5,40,165
1410,Work,5,39,165
1411,Work,5,38,166
1412,Work,5,37,166
1413,Work,5,36,166
1414,Work,5,35,165
1415,Work,5,34,165
1416,Work,5,33,165
1417,Work,5,32,165
1418,Work,5,31,165
1419,Work,5,30,164
1420,Work,5,29,165
1421,Work,5,28,164
1422,Work,5,27,165
1423,Work,5,26,165
1424,Work,5,25,165
1425,Work,5,24,165
1426,Work,5,23,166
1427,Work,5,22,166
1428,Work,5,21,166
1429,Work,5,20,166
1430,Work,5,19,166
1431,Work,5,18,166
1432,Work,5,17,166
1433,Work,5,16,166
1434,Work,5,15,166
1435,Work,5,14,166
1436,Work,5,13,166
1437,Work,5,12,166
1438,Work,5,11,166
1439,Work,5,10,166
1440,Work,5,9,167
1441,Work,5,8,167
1442,Work,5,7,167
1443,Work,5,6,168
1444,Work,5,5,168
1445,Work,5,4,168
1446,Work,5,3,168
1447,Work,5,2,168
1448,Work,5,1,168
1449,Rest,6,60,169
1450,Rest,6,59,169
1451,Rest,6,58,169
1452,Rest,6,57,169
1453,Rest,6,56,169
1454,Rest,6,55,170
1455,Rest,6,54,170
1456,Rest,6,53,170
1457,Rest,6,52,170
1458,Rest,6,51,169
1459,Rest,6,50,168
1460,Rest,6,49,166
1461,Rest,6,48,164
1462,Rest,6,47,162
1463,Rest,6,46,160
1464,Rest,6,45,160
1465,Rest,6,44,158
1466,Rest,6,43,156
1467,Rest,6,42,155
1468,Rest,6,41,154
1469,Rest,6,40,153
1470,Rest,6,39,153
1471,Rest,6,38,152
1472,Rest,6,37,152
1473,Rest,6,36,151
1474,Rest,6,35,151
1475,Rest,6,34,151
1476,Rest,6,33,151
1477,Rest,6,32,150
1478,Rest,6,31,150
1479,Rest,6,30,149
1480,Rest,6,29,148
1481,Rest,6,28,148
1482,Rest,6,27,148
1483,Rest,6,26,148
1484,Rest,6,25,147
1485,Rest,6,24,147
1486,Rest,6,23,147
1487,Rest,6,22,147
1488,Rest,6,21,145
1489,Rest,6,20,145
1490,Rest,6,19,146
1491,Rest,6,18,145
1492,Rest,6,17,145
1493,Rest,6,16,143
1494,Rest,6,15,141
1495,Rest,6,14,141
1496,Rest,6,13,141
1497,Rest,6,12,139
1498,Rest,6,11,135
1499,Rest,6,10,135
1500,Rest,6,9,135
1501,Rest,6,8,136
1502,Rest,6,7,135
1503,Rest,6,6,135
1504,Rest,6,5,132
1505,Rest,6,4,132
1506,Rest,6,3,127
1507,Rest,6,2,121
1508,Rest,6,1,121
1509,Work,6,180,114
1510,Work,6,179,109
1511,Work,6,178,106
1512,Work,6,177,106
1513,Work,6,176,106
1514,Work,6,175,113
1515,Work,6,174,117
1516,Work,6,173,117
1517,Work,6,172,117
1518,Work,6,171,118
1519,Work,6,170,119
1520,Work,6,169,119
1521,Work,6,168,120
1522,Work,6,167,117
1523,Work,6,166,117
1524,Work,6,165,116
1525,Work,6,164,119
1526,Work,6,163,119
1527,Work,6,162,123
1528,Work,6,161,127
1529,Work,6,160,128
1530,Work,6,159,128
1531,Work,6,158,129
1532,Work,6,157,128
1533,Work,6,156,128
1534,Work,6,155,127
1535,Work,6,154,127
1536,Work,6,153,126
1537,Work,6,152,126
1538,Work,6,151,127
1539,Work,6,150,128
1540,Work,6,149,128
1541,Work,6,148,130
1542,Work,6,147,132
1543,Work,6,146,133
1544,Work,6,145,133
1545,Work,6,144,134
1546,Work,6,143,135
1547,Work,6,142,136
1548,Work,6,141,136
1549,Work,6,140,136
1550,Work,6,139,137
1551,Work,6,138,137
1552,Work,6,137,138
1553,Work,6,136,137
1554,Work,6,135,137
1555,Work,6,134,137
1556,Work,6,133,138
1557,Work,6,132,138
1558,Work,6,131,139
1559,Work,6,130,139
1560,Work,6,129,139
1561,Work,6,128,141
1562,Work,6,127,142
1563,Work,6,126,142
1564,Work,6,125,142
1565,Work,6,124,143
1566,Work,6,123,144
1567,Work,6,122,145
1568,Work,6,121,145
1569,Work,6,120,145
1570,Work,6,119,146
1571,Work,6,118,147
1572,Work,6,117,147
1573,Work,6,116,148
1574,Work,6,115,149
1575,Work,6,114,149
1576,Work,6,113,149
1577,Work,6,112,149
1578,Work,6,111,149
1579,Work,6,110,149
1580,Work,6,109,149
1581,Work,6,108,149
1582,Work,6,107,150
1583,Work,6,106,150
1584,Work,6,105,151
1585,Work,6,104,151
1586,Work,6,103,151
1587,Work,6,102,151
1588,Work,6,101,151
1589,Work,6,100,151
1590,Work,6,99,151
1591,Work,6,98,151
1592,Work,6,97,151
1593,Work,6,96,151
1594,Work,6,95,151
1595,Work,6,94,152
1596,Work,6,93,152
1597,Work,6,92,153
1598,Work,6,91,153
1599,Work,6,90,154
1600,Work,6,89,154
1601,Work,6,88,154
1602,Work,6,87,154
1603,Work,6,86,154
1604,Work,6,85,154
1605,Work,6,84,154
1606,Work,6,83,154
1607,Work,6,82,154
1608,Work,6,81,154
1609,Work,6,80,154
1610,Work,6,79,154
1611,Work,6,78,154
1612,Work,6,77,154
1613,Work,6,76,154
1614,Work,6,75,154
1615,Work,6,74,153
1616,Work,6,73,154
1617,Work,6,72,154
1618,Work,6,71,154
1619,Work,6,70,154
1620,Work,6,69,154
1621,Work,6,68,155
1622,Work,6,67,155
1623,Work,6,66,155
1624,Work,6,65,155
1625,Work,6,64,156
1626,Work,6,63,156
1627,Work,6,62,156
1628,Work,6,61,156
1629,Work,6,60,156
1630,Work,6,59,156
1631,Work,6,58,156
1632,Work,6,57,156
1633,Work,6,56,156
1634,Work,6,55,156
1635,Work,6,54,157
1636,Work,6,53,155
1637,Work,6,52,155
1638,Work,6,51,155
1639,Work,6,50,155
1640,Work,6,49,156
1641,Work,6,48,157
1642,Work,6,47,157
1643,Work,6,46,157
1644,Work,6,45,158
1645,Work,6,44,158
1646,Work,6,43,158
1647,Work,6,42,158
1648,Work,6,41,158
1649,Work,6,40,159
1650,Work,6,39,159
1651,Work,6,38,159
1652,Work,6,37,160
1653,Work,6,36,160
1654,Work,6,35,160
1655,Work,6,34,160
1656,Work,6,33,159
1657,Work,6,32,159
1658,Work,6,31,159
1659,Work,6,30,159
1660,Work,6,29,158
1661,Work,6,28,159
1662,Work,6,27,158
1663,Work,6,26,158
1664,Work,6,25,158
1665,Work,6,24,158
1666,Work,6,23,158
1667,Work,6,22,158
1668,Work,6,21,159
1669,Work,6,20,159
1670,Work,6,19,160
1671,Work,6,18,160
1672,Work,6,17,160
1673,Work,6,16,160
1674,Work,6,15,160
1675,Work,6,14,160
1676,Work,6,13,160
1677,Work,6,12,160
1678,Work,6,11,160
1679,Work,6,10,161
1680,Work,6,9,161
1681,Work,6,8,161
1682,Work,6,7,161
1683,Work,6,6,161
1684,Work,6,5,161
1685,Work,6,4,161
1686,Work,6,3,162
1687,Work,6,2,162
1688,Work,6,1,163
1689,Rest,7,60,163
1690,Rest,7,59,163
1691,Rest,7,58,164
1692,Rest,7,57,164
1693,Rest,7,56,164
1694,Rest,7,55,165
1695,Rest,7,54,165
1696,Rest,7,53,165
1697,Rest,7,52,164
1698,Rest,7,51,164
1699,Rest,7,50,163
1700,Rest,7,49,162
1701,Rest,7,48,161
1702,Rest,7,47,160
1703,Rest,7,46,160
1704,Rest,7,45,159
1705,Rest,7,44,158
1706,Rest,7,43,157
1707,Rest,7,42,155
1708,Rest,7,41,154
1709,Rest,7,40,153
1710,Rest,7,39,153
1711,Rest,7,38,153
1712,Rest,7,37,152
1713,Rest,7,36,152
1714,Rest,7,35,151
1715,Rest,7,34,151
1716,Rest,7,33,151
1717,Rest,7,32,151
1718,Rest,7,31,149
1719,Rest,7,30,149
1720,Rest,7,29,149
1721,Rest,7,28,148
1722,Rest,7,27,148
1723,Rest,7,26,147
1724,Rest,7,25,147
1725,Rest,7,24,146
1726,Rest,7,23,145
1727,Rest,7,22,145
1728,Rest,7,21,144
1729,Rest,7,20,142
1730,Rest,7,19,140
1731,Rest,7,18,140
1732,Rest,7,17,138
1733,Rest,7,16,136
1734,Rest,7,15,136
1735,Rest,7,14,136
1736,Rest,7,13,136
1737,Rest,7,12,136
1738,Rest,7,11,136
1739,Rest,7,10,136
1740,Rest,7,9,136
1741,Rest,7,8,136
1742,Rest,7,7,134
1743,Rest,7,6,134
1744,Rest,7,5,131
1745,Rest,7,4,128
1746,Rest,7,3,126
1747,Rest,7,2,123
1748,Rest,7,1,123
1749,Work,7,180,121
1750,Work,7,179,121
1751,Work,7,178,121
1752,Work,7,177,121
1753,Work,7,176,118
1754,Work,7,175,117
1755,Work,7,174,117
1756,Work,7,173,117
1757,Work,7,172,117
1758,Work,7,171,118
1759,Work,7,170,119
1760,Work,7,169,120
1761,Work,7,168,120
1762,Work,7,167,120
1763,Work,7,166,120
1764,Work,7,165,121
1765,Work,7,164,121
1766,Work,7,163,124
1767,Work,7,162,128
1768,Work,7,161,130
1769,Work,7,160,130
1770,Work,7,159,131
1771,Work,7,158,133
1772,Work,7,157,135
1773,Work,7,156,137
1774,Work,7,155,137
1775,Work,7,154,138
1776,Work,7,153,140
1777,Work,7,152,141
1778,Work,7,151,142
1779,Work,7,150,142
1780,Work,7,149,143
1781,Work,7,148,144
1782,Work,7,147,146
1783,Work,7,146,147
1784,Work,7,145,148
1785,Work,7,144,148
1786,Work,7,143,148
1787,Work,7,142,149
1788,Work,7,141,150
1789,Work,7,140,151
1790,Work,7,139,151
1791,Work,7,138,151
1792,Work,7,137,151
1793,Work,7,136,150
1794,Work,7,135,150
1795,Work,7,134,150
1796,Work,7,133,150
1797,Work,7,132,150
1798,Work,7,131,151
1799,Work,7,130,151
1800,Work,7,129,150
1801,Work,7,128,150
1802,Work,7,127,150
1803,Work,7,126,150
1804,Work,7,125,150
1805,Work,7,124,150
1806,Work,7,123,151
1807,Work,7,122,151
1808,Work,7,121,152
1809,Work,7,120,152
1810,Work,7,119,152
1811,Work,7,118,153
1812,Work,7,117,154
1813,Work,7,116,155
1814,Work,7,115,156
1815,Work,7,114,156
1816,Work,7,113,157
1817,Work,7,112,157
1818,Work,7,111,157
1819,Work,7,110,157
1820,Work,7,109,157
1821,Work,7,108,157
1822,Work,7,107,158
1823,Work,7,106,158
1824,Work,7,105,159
1825,Work,7,104,160
1826,Work,7,103,161
1827,Work,7,102,161
1828,Work,7,101,161
1829,Work,7,100,161
1830,Work,7,99,161
1831,Work,7,98,162
1832,Work,7,97,161
1833,Work,7,96,161
1834,Work,7,95,161
1835,Work,7,94,161
1836,Work,7,93,161
1837,Work,7,92,161
1838,Work,7,91,160
1839,Work,7,90,160
1840,Work,7,89,160
1841,Work,7,88,160
1842,Work,7,87,160
1843,Work,7,86,160
1844,Work,7,85,161
1845,Work,7,84,162
1846,Work,7,83,161
1847,Work,7,82,161
1848,Work,7,81,162
1849,Work,7,80,163
1850,Work,7,79,163
1851,Work,7,78,164
1852,Work,7,77,164
1853,Work,7,76,164
1854,Work,7,75,165
1855,Work,7,74,165
1856,Work,7,73,165
1857,Work,7,72,164
1858,Work,7,71,164
1859,Work,7,70,164
1860,Work,7,69,164
1861,Work,7,68,164
1862,Work,7,67,164
1863,Work,7,66,165
1864,Work,7,65,165
1865,Work,7,64,165
1866,Work,7,63,165
1867,Work,7,62,165
1868,Work,7,61,165
1869,Work,7,60,165
1870,Work,7,59,165
1871,Work,7,58,165
1872,Work,7,57,165
1873,Work,7,56,165
1874,Work,7,55,165
1875,Work,7,54,165
1876,Work,7,53,165
1877,Work,7,52,165
1878,Work,7,51,164
1879,Work,7,50,165
1880,Work,7,49,165
1881,Work,7,48,164
1882,Work,7,47,163
1883,Work,7,46,164
1884,Work,7,45,165
1885,Work,7,44,163
1886,Work,7,43,163
1887,Work,7,42,163
1888,Work,7,41,163
1889,Work,7,40,163
1890,Work,7,39,163
1891,Work,7,38,165
1892,Work,7,37,165
1893,Work,7,36,164
1894,Work,7,35,164
1895,Work,7,33,165
1896,Work,7,32,165
1897,Work,7,31,164
1898,Work,7,30,164
1899,Work,7,29,163
1900,Work,7,28,163
1901,Work,7,27,162
1902,Work,7,26,161
1903,Work,7,25,161
1904,Work,7,24,161
1905,Work,7,23,161
1906,Work,7,22,162
1907,Work,7,21,162
1908,Work,7,20,162
1909,Work,7,19,163
1910,Work,7,18,163
1911,Work,7,17,164
1912,Work,7,16,164
1913,Work,7,15,165
1914,Work,7,14,166
1915,Work,7,13,166
1916,Work,7,12,167
1917,Work,7,11,167
1918,Work,7,10,168
1919,Work,7,9,168
1920,Work,7,8,168
1921,Work,7,7,169
1922,Work,7,6,169
1923,Work,7,5,170
1924,Work,7,4,170
1925,Work,7,3,170
1926,Work,7,2,170
1927,Work,7,1,170
1928,Work,7,0,169
1929,Rest,8,59,170
1930,Rest,8,59,167
1931,Rest,8,58,167
1932,Rest,8,56,170
1933,Rest,8,55,172
1934,Rest,8,54,173
1935,Rest,8,53,173
1936,Rest,8,52,173
1937,Rest,8,51,173
1938,Rest,8,50,172
1939,Rest,8,49,171
1940,Rest,8,48,169
1941,Rest,8,47,168
1942,Rest,8,46,166
1943,Rest,8,45,165
1944,Rest,8,44,164
1945,Rest,8,43,163
1946,Rest,8,42,162
1947,Rest,8,41,162
1948,Rest,8,40,162
1949,Rest,8,39,161
1950,Rest,8,38,160
1951,Rest,8,37,159
1952,Rest,8,36,160
1953,Rest,8,35,159
1954,Rest,8,34,159
1955,Rest,8,33,158
1956,Rest,8,32,157
1957,Rest,8,31,157
1958,Rest,8,30,154
1959,Rest,8,29,152
1960,Rest,8,28,150
1961,Rest,8,27,151
1962,Rest,8,26,151
1963,Rest,8,25,150
1964,Rest,8,24,151
1965,Rest,8,23,150
1966,Rest,8,22,150
1967,Rest,8,21,149
1968,Rest,8,20,149
1969,Rest,8,19,148
1970,Rest,8,18,148
1971,Rest,8,17,147
1972,Rest,8,16,147
1973,Rest,8,15,146
1974,Rest,8,14,146
1975,Rest,8,13,146
1976,Rest,8,12,145
1977,Rest,8,11,146
1978,Rest,8,10,145
1979,Rest,8,9,145
1980,Rest,8,8,144
1981,Rest,8,7,144
1982,Rest,8,6,143
1983,Rest,8,5,142
1984,Rest,8,4,142
1985,Rest,8,3,141
1986,Rest,8,2,141
1987,Rest,8,1,140
1988,Rest,8,0,140
1989,Cooldown,8,179,138
1990,Cooldown,8,179,137
1991,Cooldown,8,178,137
1992,Cooldown,8,177,132
1993,Cooldown,8,176,132
1994,Cooldown,8,174,125
1995,Cooldown,8,173,121
1996,Cooldown,8,172,117
1997,Cooldown,8,171,116
1998,Cooldown,8,170,117
1999,Cooldown,8,169,117
2000,Cooldown,8,168,117
2001,Cooldown,8,167,117
2002,Cooldown,8,166,117
2003,Cooldown,8,165,117
2004,Cooldown,8,164,118
2005,Cooldown,8,163,120
2006,Cooldown,8,162,124
2007,Cooldown,8,161,124
2008,Cooldown,8,160,123
2009,Cooldown,8,159,119
2010,Cooldown,8,158,114
2011,Cooldown,8,157,114
2012,Cooldown,8,156,111
2013,Cooldown,8,155,111
2014,Cooldown,8,154,111
2015,Cooldown,8,153,111
2016,Cooldown,8,152,112
2017,Cooldown,8,151,112
2018,Cooldown,8,150,112
2019,Cooldown,8,149,112
2020,Cooldown,8,148,112
2021,Cooldown,8,147,113
2022,Cooldown,8,146,116
2023,Cooldown,8,145,116
2024,Cooldown,8,144,120
2025,Cooldown,8,143,121
2026,Cooldown,8,142,121
2027,Cooldown,8,141,120
2028,Cooldown,8,140,117
2029,Cooldown,8,139,117
2030,Cooldown,8,138,116
2031,Cooldown,8,137,111
2032,Cooldown,8,136,107
2033,Cooldown,8,135,104
2034,Cooldown,8,134,102
2035,Cooldown,8,133,102
2036,Cooldown,8,132,103
2037,Cooldown,8,131,112
2038,Cooldown,8,130,112
2039,Cooldown,8,129,119
2040,Cooldown,8,128,119
2041,Cooldown,8,127,119
2042,Cooldown,8,126,119
2043,Cooldown,8,125,118
2044,Cooldown,8,124,118
2045,Cooldown,8,123,118
2046,Cooldown,8,122,118
2047,Cooldown,8,121,118
2048,Cooldown,8,120,118
2049,Cooldown,8,119,117
2050,Cooldown,8,118,117
2051,Cooldown,8,117,117
2052,Cooldown,8,116,117
2053,Cooldown,8,115,116
2054,Cooldown,8,114,115
2055,Cooldown,8,113,113
2056,Cooldown,8,112,112
2057,Cooldown,8,111,111
2058,Cooldown,8,110,111
2059,Cooldown,8,109,114
2060,Cooldown,8,108,114
2061,Cooldown,8,107,114
2062,Cooldown,8,106,117
2063,Cooldown,8,105,117
2064,Cooldown,8,104,117
2065,Cooldown,8,103,115
2066,Cooldown,8,102,113
2067,Cooldown,8,101,111
2068,Cooldown,8,100,112
2069,Cooldown,8,99,112
2070,Cooldown,8,98,110
2071,Cooldown,8,97,110
2072,Cooldown,8,96,108
2073,Cooldown,8,95,106
2074,Cooldown,8,94,106
2075,Cooldown,8,93,106
2076,Cooldown,8,92,106
2077,Cooldown,8,91,103
2078,Cooldown,8,90,101
2079,Cooldown,8,89,100
2080,Cooldown,8,88,101
2081,Cooldown,8,87,101
2082,Cooldown,8,86,103
2083,Cooldown,8,85,106
2084,Cooldown,8,84,110
2085,Cooldown,8,83,110
2086,Cooldown,8,82,111
2087,Cooldown,8,81,113
2088,Cooldown,8,80,115
2089,Cooldown,8,79,116
2090,Cooldown,8,78,117
2091,Cooldown,8,77,116
2092,Cooldown,8,76,116
2093,Cooldown,8,75,116
2094,Cooldown,8,74,116
2095,Cooldown,8,73,115
2096,Cooldown,8,72,115
2097,Cooldown,8,71,115
2098,Cooldown,8,70,115
2099,Cooldown,8,69,115
2100,Cooldown,8,68,114
2101,Cooldown,8,67,110
2102,Cooldown,8,66,110
2103,Cooldown,8,65,103
2104,Cooldown,8,64,103
2105,Cooldown,8,63,98
2106,Cooldown,8,62,98
2107,Cooldown,8,61,93
2108,Cooldown,8,60,92
2109,Cooldown,8,59,92
2110,Cooldown,8,58,99
2111,Cooldown,8,57,99
2112,Cooldown,8,56,106
2113,Cooldown,8,55,113
2114,Cooldown,8,54,113
2115,Cooldown,8,53,113
2116,Cooldown,8,52,113
2117,Cooldown,8,51,113
2118,Cooldown,8,50,113
2119,Cooldown,8,49,113
2120,Cooldown,8,48,113
2121,Cooldown,8,47,113
2122,Cooldown,8,46,113
2123,Cooldown,8,45,113
2124,Cooldown,8,44,110
2125,Cooldown,8,43,109
2126,Cooldown,8,42,107
2127,Cooldown,8,41,106
2128,Cooldown,8,40,106
2129,Cooldown,8,39,105
2130,Cooldown,8,38,106
2131,Cooldown,8,37,107
2132,Cooldown,8,36,107
2133,Cooldown,8,35,108
2134,Cooldown,8,34,107
2135,Cooldown,8,33,104
2136,Cooldown,8,32,100
2137,Cooldown,8,31,100
2138,Cooldown,8,30,96
2139,Cooldown,8,29,96
2140,Cooldown,8,28,92
2141,Cooldown,8,27,88
2142,Cooldown,8,26,88
2143,Cooldown,8,25,85
2144,Cooldown,8,24,84
2145,Cooldown,8,23,84
2146,Cooldown,8,22,88
2147,Cooldown,8,21,88
2148,Cooldown,8,20,97
2149,Cooldown,8,19,103
2150,Cooldown,8,18,103
2151,Cooldown,8,17,103
2152,Cooldown,8,16,103
2153,Cooldown,8,16,104
2154,Cooldown,8,15,104
2155,Cooldown,8,14,104
2156,Cooldown,8,13,105
2157,Cooldown,8,12,103
2158,Cooldown,8,11,103
2159,Cooldown,8,10,97
2160,Cooldown,8,9,97
2161,Cooldown,8,8,89
2162,Cooldown,8,7,81
2163,Cooldown,8,6,81
2164,Cooldown,8,5,79
2165,Cooldown,8,4,79
2166,Cooldown,8,3,82
2167,Cooldown,8,2,86
2168,Cooldown,8,1,86
2169,Cooldown,8,0,96
2170,no_round,no_round,0,96
2171,no_round,no_round,0,96
2172,no_round,no_round,0,96
2173,no_round,no_round,0,96
2174,no_round,no_round,0,96
2175,no_round,no_round,0,96
2176,no_round,no_round,0,96
2177,no_round,no_round,0,97
2178,no_round,no_round,0,97
2179,no_round,no_round,0,99
2180,no_round,no_round,0,100
2181,no_round,no_round,0,100
2182,no_round,no_round,0,100
2183,no_round,no_round,0,100
2184,no_round,no_round,0,100
2185,no_round,no_round,0,100
2186,no_round,no_round,0,98
2187,no_round,no_round,0,98
2188,no_round,no_round,0,96
2189,no_round,no_round,0,94
2190,no_round,no_round,0,94
2191,no_round,no_round,0,94
2192,no_round,no_round,0,94
2193,no_round,no_round,0,94
2194,no_round,no_round,0,95
2195,no_round,no_round,0,95
2196,no_round,no_round,0,95
